,gisjoin,year,state,blkgrpa,geoid,white_g3,black_g3,native_g3,asian_g3,hawaiianpacific_g3,other_g3,multiracial_g3,white_nhl_g3,hispanic_latino_g3
2281,G27008303604001,2010-2014,Minnesota,1,15000US270833604001,23,0,0,0,0,0,0,23,0
2282,G27008303604002,2010-2014,Minnesota,2,15000US270833604002,6,0,0,0,0,0,0,6,0
2283,G27008303604003,2010-2014,Minnesota,3,15000US270833604003,0,0,0,0,0,0,0,0,0
2284,G27008303605001,2010-2014,Minnesota,1,15000US270833605001,0,0,0,0,0,0,0,0,0
2285,G27008303605002,2010-2014,Minnesota,2,15000US270833605002,0,0,0,16,0,0,0,0,0
2286,G27008303605003,2010-2014,Minnesota,3,15000US270833605003,44,0,0,0,0,0,0,44,0
2287,G27008303606001,2010-2014,Minnesota,1,15000US270833606001,6,0,0,0,0,0,0,6,0
2288,G27008303606002,2010-2014,Minnesota,2,15000US270833606002,7,0,0,0,0,0,0,7,0
2289,G27008303606003,2010-2014,Minnesota,3,15000US270833606003,5,0,0,0,0,0,0,4,1
2290,G27008303606004,2010-2014,Minnesota,4,15000US270833606004,6,0,0,0,0,0,2,6,0
2291,G27008303607001,2010-2014,Minnesota,1,15000US270833607001,4,0,0,2,0,0,0,4,0
2292,G27008303607002,2010-2014,Minnesota,2,15000US270833607002,0,0,0,0,0,0,0,0,0
2293,G27008303607003,2010-2014,Minnesota,3,15000US270833607003,32,0,0,10,0,0,0,32,0
2294,G27008509501001,2010-2014,Minnesota,1,15000US270859501001,20,0,0,0,0,0,0,20,0
2295,G27008509501002,2010-2014,Minnesota,2,15000US270859501002,11,0,0,0,0,0,0,11,0
2296,G27008509501003,2010-2014,Minnesota,3,15000US270859501003,10,0,0,0,0,0,0,10,0
2297,G27008509501004,2010-2014,Minnesota,4,15000US270859501004,4,0,0,0,0,0,0,4,0
2298,G27008509502001,2010-2014,Minnesota,1,15000US270859502001,23,0,0,6,0,0,6,23,0
2299,G27008509502002,2010-2014,Minnesota,2,15000US270859502002,19,0,0,0,0,0,0,19,0
2300,G27008509502003,2010-2014,Minnesota,3,15000US270859502003,22,0,0,0,0,0,0,22,0
2301,G27008509503001,2010-2014,Minnesota,1,15000US270859503001,0,0,0,0,0,0,0,0,0
2302,G27008509503002,2010-2014,Minnesota,2,15000US270859503002,30,0,0,0,0,0,0,30,0
2303,G27008509503003,2010-2014,Minnesota,3,15000US270859503003,0,0,0,0,0,0,0,0,0
2304,G27008509503004,2010-2014,Minnesota,4,15000US270859503004,23,0,0,0,0,0,0,23,0
2305,G27008509503005,2010-2014,Minnesota,5,15000US270859503005,3,0,0,0,0,0,0,3,0
2306,G27008509504001,2010-2014,Minnesota,1,15000US270859504001,0,0,0,0,0,0,0,0,0
2307,G27008509504002,2010-2014,Minnesota,2,15000US270859504002,73,0,0,0,0,0,10,73,0
2308,G27008509504003,2010-2014,Minnesota,3,15000US270859504003,32,0,0,0,0,0,0,32,0
2309,G27008509504004,2010-2014,Minnesota,4,15000US270859504004,47,0,0,0,0,0,0,47,0
2310,G27008509504005,2010-2014,Minnesota,5,15000US270859504005,12,0,0,0,0,0,0,12,0
2311,G27008509505001,2010-2014,Minnesota,1,15000US270859505001,6,0,0,0,0,0,0,6,0
2312,G27008509505002,2010-2014,Minnesota,2,15000US270859505002,13,0,0,0,0,0,0,13,0
2313,G27008509505003,2010-2014,Minnesota,3,15000US270859505003,9,0,0,0,0,0,2,9,0
2314,G27008509506001,2010-2014,Minnesota,1,15000US270859506001,3,0,0,0,0,0,0,3,0
2315,G27008509506002,2010-2014,Minnesota,2,15000US270859506002,35,0,0,0,0,0,0,35,0
2316,G27008509506003,2010-2014,Minnesota,3,15000US270859506003,8,0,0,0,0,0,0,6,2
2317,G27008509506004,2010-2014,Minnesota,4,15000US270859506004,14,0,0,0,0,0,0,14,0
2318,G27008509507001,2010-2014,Minnesota,1,15000US270859507001,14,16,0,0,0,0,0,14,0
2319,G27008509507002,2010-2014,Minnesota,2,15000US270859507002,0,0,0,0,0,7,0,0,7
2320,G27008509507003,2010-2014,Minnesota,3,15000US270859507003,14,0,0,0,0,0,0,14,0
2321,G27008509507004,2010-2014,Minnesota,4,15000US270859507004,74,0,0,0,0,0,0,74,0
2322,G27008709401001,2010-2014,Minnesota,1,15000US270879401001,6,0,2,0,0,0,1,6,0
2323,G27008709401002,2010-2014,Minnesota,2,15000US270879401002,4,0,0,0,0,0,4,4,0
2324,G27008709401003,2010-2014,Minnesota,3,15000US270879401003,4,0,18,0,0,0,3,4,0
2325,G27008709403001,2010-2014,Minnesota,1,15000US270879403001,0,0,22,0,0,0,2,0,0
2326,G27008709403002,2010-2014,Minnesota,2,15000US270879403002,7,0,4,0,0,0,2,7,0
2327,G27008900801001,2010-2014,Minnesota,1,15000US270890801001,3,0,0,0,0,0,0,3,0
2328,G27008900801002,2010-2014,Minnesota,2,15000US270890801002,9,0,0,0,0,0,0,9,0
2329,G27008900801003,2010-2014,Minnesota,3,15000US270890801003,6,0,0,0,0,0,0,6,0
2330,G27008900802001,2010-2014,Minnesota,1,15000US270890802001,10,0,0,0,0,0,0,10,0
2331,G27008900802002,2010-2014,Minnesota,2,15000US270890802002,4,0,0,0,0,0,0,4,0
2332,G27008900802003,2010-2014,Minnesota,3,15000US270890802003,11,0,0,0,0,0,0,11,0
2333,G27008900803001,2010-2014,Minnesota,1,15000US270890803001,10,0,0,0,0,0,0,10,0
2334,G27008900803002,2010-2014,Minnesota,2,15000US270890803002,4,0,0,0,0,0,0,4,0
2335,G27008900803003,2010-2014,Minnesota,3,15000US270890803003,9,0,0,0,0,0,0,9,0
2336,G27008900804001,2010-2014,Minnesota,1,15000US270890804001,20,0,0,0,0,0,0,16,4
2337,G27008900804002,2010-2014,Minnesota,2,15000US270890804002,2,0,0,0,0,0,0,2,0
2338,G27008900804003,2010-2014,Minnesota,3,15000US270890804003,11,0,0,0,0,0,0,11,0
2339,G27009107901001,2010-2014,Minnesota,1,15000US270917901001,8,0,0,0,0,0,0,8,0
2340,G27009107901002,2010-2014,Minnesota,2,15000US270917901002,0,0,0,0,0,0,0,0,0
2341,G27009107901003,2010-2014,Minnesota,3,15000US270917901003,3,0,0,0,0,0,0,3,0
2342,G27009107902001,2010-2014,Minnesota,1,15000US270917902001,15,0,0,0,0,0,0,15,0
2343,G27009107902002,2010-2014,Minnesota,2,15000US270917902002,9,0,0,0,0,0,0,9,0
2344,G27009107902003,2010-2014,Minnesota,3,15000US270917902003,8,0,0,0,0,0,0,8,0
2345,G27009107902004,2010-2014,Minnesota,4,15000US270917902004,9,0,0,0,0,0,0,9,0
2346,G27009107903001,2010-2014,Minnesota,1,15000US270917903001,12,0,0,0,0,0,0,12,0
2347,G27009107903002,2010-2014,Minnesota,2,15000US270917903002,8,0,0,0,0,0,0,8,0
2348,G27009107904001,2010-2014,Minnesota,1,15000US270917904001,9,0,0,0,0,0,0,9,0
2349,G27009107904002,2010-2014,Minnesota,2,15000US270917904002,9,0,0,0,0,0,0,9,0
2350,G27009107905001,2010-2014,Minnesota,1,15000US270917905001,15,0,0,0,0,0,0,15,0
2351,G27009107905002,2010-2014,Minnesota,2,15000US270917905002,0,0,0,0,0,0,0,0,0
2352,G27009107905003,2010-2014,Minnesota,3,15000US270917905003,0,0,0,0,0,0,0,0,0
2353,G27009107905004,2010-2014,Minnesota,4,15000US270917905004,0,0,0,0,0,0,0,0,0
2354,G27009107905005,2010-2014,Minnesota,5,15000US270917905005,0,0,0,0,0,0,0,0,0
2355,G27009107905006,2010-2014,Minnesota,6,15000US270917905006,16,0,0,0,0,0,0,16,0
2356,G27009107906001,2010-2014,Minnesota,1,15000US270917906001,0,0,0,0,0,0,0,0,0
2357,G27009107906002,2010-2014,Minnesota,2,15000US270917906002,26,0,0,0,0,0,0,26,0
2358,G27009107906003,2010-2014,Minnesota,3,15000US270917906003,26,0,0,0,0,0,0,0,26
2359,G27009107906004,2010-2014,Minnesota,4,15000US270917906004,0,0,0,0,0,0,0,0,0
2360,G27009305601001,2010-2014,Minnesota,1,15000US270935601001,23,0,0,0,0,0,0,23,0
2361,G27009305601002,2010-2014,Minnesota,2,15000US270935601002,33,0,0,0,0,0,0,33,0
2362,G27009305601003,2010-2014,Minnesota,3,15000US270935601003,31,0,0,0,0,0,0,18,13
2363,G27009305601004,2010-2014,Minnesota,4,15000US270935601004,21,0,0,6,0,0,0,21,0
2364,G27009305602001,2010-2014,Minnesota,1,15000US270935602001,12,0,0,0,0,0,2,12,2
2365,G27009305602002,2010-2014,Minnesota,2,15000US270935602002,13,1,0,0,0,0,0,13,0
2366,G27009305602003,2010-2014,Minnesota,3,15000US270935602003,2,0,0,0,0,0,0,2,0
2367,G27009305602004,2010-2014,Minnesota,4,15000US270935602004,17,0,0,0,0,0,0,17,0
2368,G27009305602005,2010-2014,Minnesota,5,15000US270935602005,22,0,0,0,0,0,0,22,0
2369,G27009305603001,2010-2014,Minnesota,1,15000US270935603001,62,0,0,0,0,0,0,46,16
2370,G27009305603002,2010-2014,Minnesota,2,15000US270935603002,0,0,0,0,0,0,0,0,0
2371,G27009305603003,2010-2014,Minnesota,3,15000US270935603003,11,0,0,0,0,0,0,11,0
2372,G27009305604001,2010-2014,Minnesota,1,15000US270935604001,15,0,0,0,0,0,0,15,0
2373,G27009305604002,2010-2014,Minnesota,2,15000US270935604002,29,0,0,0,0,0,0,29,0
2374,G27009305604003,2010-2014,Minnesota,3,15000US270935604003,0,0,0,0,0,0,0,0,0
2375,G27009305605001,2010-2014,Minnesota,1,15000US270935605001,3,0,0,0,0,0,0,3,0
2376,G27009305605002,2010-2014,Minnesota,2,15000US270935605002,4,0,0,0,0,0,0,4,0
2377,G27009305605003,2010-2014,Minnesota,3,15000US270935605003,8,0,0,0,0,0,0,8,0
2378,G27009305605004,2010-2014,Minnesota,4,15000US270935605004,25,0,0,0,0,0,5,25,5
2379,G27009305606001,2010-2014,Minnesota,1,15000US270935606001,8,0,0,0,0,0,0,8,0
2380,G27009305606002,2010-2014,Minnesota,2,15000US270935606002,12,0,0,0,0,0,0,12,0
2381,G27009305606003,2010-2014,Minnesota,3,15000US270935606003,11,0,0,0,0,0,0,11,0
2382,G27009501704001,2010-2014,Minnesota,1,15000US270951704001,35,0,0,0,0,2,0,35,2
2383,G27009501704002,2010-2014,Minnesota,2,15000US270951704002,24,0,0,0,0,0,0,24,0
2384,G27009501704003,2010-2014,Minnesota,3,15000US270951704003,18,0,0,1,0,0,0,18,0
2385,G27009501705001,2010-2014,Minnesota,1,15000US270951705001,26,0,0,0,0,0,0,26,0
2386,G27009501705002,2010-2014,Minnesota,2,15000US270951705002,0,0,0,0,0,0,0,0,0
2387,G27009501705003,2010-2014,Minnesota,3,15000US270951705003,18,0,0,0,0,0,0,18,0
2388,G27009501706001,2010-2014,Minnesota,1,15000US270951706001,50,0,0,0,0,0,0,40,10
2389,G27009501706002,2010-2014,Minnesota,2,15000US270951706002,16,0,0,0,0,0,0,16,0
2390,G27009501707001,2010-2014,Minnesota,1,15000US270951707001,79,0,0,0,0,0,39,79,0
2391,G27009501707002,2010-2014,Minnesota,2,15000US270951707002,50,0,0,0,0,0,0,50,0
2392,G27009501707003,2010-2014,Minnesota,3,15000US270951707003,0,0,0,0,0,0,0,0,0
2393,G27009509701001,2010-2014,Minnesota,1,15000US270959701001,10,0,0,0,0,0,1,10,0
2394,G27009509701002,2010-2014,Minnesota,2,15000US270959701002,0,0,0,0,0,0,0,0,0
2395,G27009509701003,2010-2014,Minnesota,3,15000US270959701003,2,0,0,0,0,0,0,2,0
2396,G27009509702001,2010-2014,Minnesota,1,15000US270959702001,7,0,39,0,0,0,0,7,0
2397,G27009509702002,2010-2014,Minnesota,2,15000US270959702002,5,0,1,0,0,0,6,5,0
2398,G27009509703001,2010-2014,Minnesota,1,15000US270959703001,13,0,0,0,0,0,2,13,0
2399,G27009509703002,2010-2014,Minnesota,2,15000US270959703002,22,0,0,0,0,0,0,22,0
2400,G27009707801001,2010-2014,Minnesota,1,15000US270977801001,18,0,0,0,0,0,0,18,0
2401,G27009707801002,2010-2014,Minnesota,2,15000US270977801002,17,0,0,0,0,0,0,17,0
2402,G27009707801003,2010-2014,Minnesota,3,15000US270977801003,7,0,0,0,0,0,0,7,0
2403,G27009707802001,2010-2014,Minnesota,1,15000US270977802001,0,0,0,0,0,0,0,0,0
2404,G27009707802002,2010-2014,Minnesota,2,15000US270977802002,10,0,0,0,0,0,0,10,0
2405,G27009707802003,2010-2014,Minnesota,3,15000US270977802003,6,0,0,0,0,0,0,4,2
2406,G27009707802004,2010-2014,Minnesota,4,15000US270977802004,12,0,0,0,0,0,0,12,0
2407,G27009707803001,2010-2014,Minnesota,1,15000US270977803001,13,0,0,3,0,0,0,13,0
2408,G27009707803002,2010-2014,Minnesota,2,15000US270977803002,9,0,0,0,0,0,0,9,0
2409,G27009707803003,2010-2014,Minnesota,3,15000US270977803003,8,0,0,0,0,0,0,8,0
2410,G27009707803004,2010-2014,Minnesota,4,15000US270977803004,17,0,0,0,0,0,0,12,5
2411,G27009707803005,2010-2014,Minnesota,5,15000US270977803005,6,0,0,0,0,0,8,6,0
2412,G27009707804001,2010-2014,Minnesota,1,15000US270977804001,8,0,0,0,0,0,2,8,0
2413,G27009707804002,2010-2014,Minnesota,2,15000US270977804002,16,0,0,0,0,0,0,16,0
2414,G27009707804003,2010-2014,Minnesota,3,15000US270977804003,9,0,0,0,0,0,0,9,0
2415,G27009707805001,2010-2014,Minnesota,1,15000US270977805001,8,0,0,0,0,0,0,8,0
2416,G27009707805002,2010-2014,Minnesota,2,15000US270977805002,16,0,0,0,0,0,0,16,0
2417,G27009707805003,2010-2014,Minnesota,3,15000US270977805003,7,0,0,0,0,0,0,7,0
2418,G27009707805004,2010-2014,Minnesota,4,15000US270977805004,0,0,0,0,0,0,0,0,0
2419,G27009707806001,2010-2014,Minnesota,1,15000US270977806001,6,0,0,0,0,0,0,6,0
2420,G27009707806002,2010-2014,Minnesota,2,15000US270977806002,22,0,0,0,0,0,0,22,0
2421,G27009707806003,2010-2014,Minnesota,3,15000US270977806003,0,0,0,0,0,0,0,0,0
2422,G27009707806004,2010-2014,Minnesota,4,15000US270977806004,0,0,0,0,0,0,0,0,0
2423,G27009707806005,2010-2014,Minnesota,5,15000US270977806005,0,0,0,0,0,0,0,0,0
2424,G27009707807001,2010-2014,Minnesota,1,15000US270977807001,0,0,0,0,0,0,0,0,0
2425,G27009707807002,2010-2014,Minnesota,2,15000US270977807002,0,0,0,0,0,0,0,0,0
2426,G27009707808001,2010-2014,Minnesota,1,15000US270977808001,9,0,0,0,0,0,3,9,0
2427,G27009707808002,2010-2014,Minnesota,2,15000US270977808002,16,0,0,2,0,0,0,16,0
2428,G27009707808003,2010-2014,Minnesota,3,15000US270977808003,11,0,0,0,0,0,0,11,0
2429,G27009707808004,2010-2014,Minnesota,4,15000US270977808004,9,0,0,0,0,0,0,8,1
2430,G27009900001001,2010-2014,Minnesota,1,15000US270990001001,8,0,0,0,0,0,4,8,0
2431,G27009900002001,2010-2014,Minnesota,1,15000US270990002001,0,0,0,0,0,0,0,0,0
2432,G27009900002002,2010-2014,Minnesota,2,15000US270990002002,0,0,0,0,0,0,0,0,0
2433,G27009900002003,2010-2014,Minnesota,3,15000US270990002003,0,0,0,0,0,0,0,0,0
2434,G27009900003001,2010-2014,Minnesota,1,15000US270990003001,0,0,0,0,0,0,0,0,0
2435,G27009900003002,2010-2014,Minnesota,2,15000US270990003002,12,0,0,0,0,0,0,12,0
2436,G27009900003003,2010-2014,Minnesota,3,15000US270990003003,0,0,0,0,0,0,0,0,0
2437,G27009900003004,2010-2014,Minnesota,4,15000US270990003004,13,0,0,0,0,0,0,13,0
2438,G27009900003005,2010-2014,Minnesota,5,15000US270990003005,12,0,0,15,0,0,0,12,0
2439,G27009900004101,2010-2014,Minnesota,1,15000US270990004101,0,0,0,0,0,0,0,0,0
2440,G27009900004102,2010-2014,Minnesota,2,15000US270990004102,0,0,0,0,0,0,0,0,0
2441,G27009900004103,2010-2014,Minnesota,3,15000US270990004103,21,0,0,0,0,0,0,0,21
2442,G27009900004104,2010-2014,Minnesota,4,15000US270990004104,0,0,0,0,0,0,0,0,0
2443,G27009900004105,2010-2014,Minnesota,5,15000US270990004105,0,0,0,0,0,0,0,0,0
2444,G27009900004106,2010-2014,Minnesota,6,15000US270990004106,0,0,0,0,0,0,0,0,0
2445,G27009900006001,2010-2014,Minnesota,1,15000US270990006001,15,0,0,0,0,0,0,0,15
2446,G27009900006002,2010-2014,Minnesota,2,15000US270990006002,19,0,0,0,0,0,0,10,9
2447,G27009900008001,2010-2014,Minnesota,1,15000US270990008001,10,0,0,0,0,0,0,10,0
2448,G27009900008002,2010-2014,Minnesota,2,15000US270990008002,0,0,0,0,0,0,0,0,0
2449,G27009900008003,2010-2014,Minnesota,3,15000US270990008003,0,0,0,0,0,0,0,0,0
2450,G27009900008004,2010-2014,Minnesota,4,15000US270990008004,13,0,0,0,0,0,0,13,0
2451,G27009900009001,2010-2014,Minnesota,1,15000US270990009001,47,0,0,6,0,0,0,12,35
2452,G27009900009002,2010-2014,Minnesota,2,15000US270990009002,36,0,0,0,0,0,0,36,0
2453,G27009900010001,2010-2014,Minnesota,1,15000US270990010001,13,0,0,0,0,0,0,13,0
2454,G27009900010002,2010-2014,Minnesota,2,15000US270990010002,8,0,0,0,0,0,0,8,0
2455,G27009900010003,2010-2014,Minnesota,3,15000US270990010003,12,0,0,0,0,3,0,6,9
2456,G27009900012001,2010-2014,Minnesota,1,15000US270990012001,17,2,0,0,0,0,0,17,0
2457,G27009900012002,2010-2014,Minnesota,2,15000US270990012002,18,2,0,0,0,0,0,18,0
2458,G27009900013001,2010-2014,Minnesota,1,15000US270990013001,9,0,0,0,0,0,0,9,0
2459,G27009900013002,2010-2014,Minnesota,2,15000US270990013002,18,0,0,0,0,1,0,18,1
2460,G27009900013003,2010-2014,Minnesota,3,15000US270990013003,10,0,0,0,0,0,7,5,5
2461,G27009900013004,2010-2014,Minnesota,4,15000US270990013004,14,0,0,0,0,0,0,14,0
2462,G27009900014001,2010-2014,Minnesota,1,15000US270990014001,12,0,0,3,0,0,0,12,0
2463,G27009900014002,2010-2014,Minnesota,2,15000US270990014002,33,0,0,2,0,3,2,33,0
2464,G27010109001001,2010-2014,Minnesota,1,15000US271019001001,34,0,0,0,0,0,0,34,0
2465,G27010109001002,2010-2014,Minnesota,2,15000US271019001002,15,0,0,0,0,0,0,15,0
2466,G27010109002001,2010-2014,Minnesota,1,15000US271019002001,9,0,0,0,0,0,3,2,7
2467,G27010109002002,2010-2014,Minnesota,2,15000US271019002002,19,0,0,0,0,4,0,17,6
2468,G27010109002003,2010-2014,Minnesota,3,15000US271019002003,11,0,0,0,0,0,0,11,0
2469,G27010109003001,2010-2014,Minnesota,1,15000US271019003001,5,0,0,0,0,0,0,3,2
2470,G27010109003002,2010-2014,Minnesota,2,15000US271019003002,14,0,0,0,0,0,0,14,0
2471,G27010109003003,2010-2014,Minnesota,3,15000US271019003003,6,0,0,0,0,0,0,6,0
2472,G27010304801001,2010-2014,Minnesota,1,15000US271034801001,20,0,0,0,0,0,0,18,2
2473,G27010304801002,2010-2014,Minnesota,2,15000US271034801002,19,0,0,0,0,0,0,17,2
2474,G27010304801003,2010-2014,Minnesota,3,15000US271034801003,13,0,0,0,0,0,0,13,0
2475,G27010304802001,2010-2014,Minnesota,1,15000US271034802001,22,0,0,0,0,0,0,22,0
2476,G27010304802002,2010-2014,Minnesota,2,15000US271034802002,12,0,0,0,0,0,0,12,0
2477,G27010304802003,2010-2014,Minnesota,3,15000US271034802003,13,0,0,0,0,0,0,13,0
2478,G27010304802004,2010-2014,Minnesota,4,15000US271034802004,19,0,0,0,0,0,0,18,1
2479,G27010304803001,2010-2014,Minnesota,1,15000US271034803001,31,0,0,0,0,0,0,31,0
2480,G27010304803002,2010-2014,Minnesota,2,15000US271034803002,35,0,0,0,0,0,0,35,0
2481,G27010304803003,2010-2014,Minnesota,3,15000US271034803003,6,0,0,0,0,0,0,4,2
2482,G27010304804001,2010-2014,Minnesota,1,15000US271034804001,36,0,0,0,0,7,25,36,7
2483,G27010304804002,2010-2014,Minnesota,2,15000US271034804002,0,0,0,0,0,0,0,0,0
2484,G27010304804003,2010-2014,Minnesota,3,15000US271034804003,0,0,0,0,0,0,0,0,0
2485,G27010304805011,2010-2014,Minnesota,1,15000US271034805011,0,14,0,0,0,0,0,0,0
2486,G27010304805012,2010-2014,Minnesota,2,15000US271034805012,22,0,0,0,0,0,0,22,0
2487,G27010304805013,2010-2014,Minnesota,3,15000US271034805013,0,0,0,0,0,0,0,0,0
2488,G27010304805021,2010-2014,Minnesota,1,15000US271034805021,27,0,0,0,0,0,0,27,0
2489,G27010304806001,2010-2014,Minnesota,1,15000US271034806001,10,0,0,0,0,0,0,10,0
2490,G27010304806002,2010-2014,Minnesota,2,15000US271034806002,12,0,0,0,0,0,0,12,0
2491,G27010304806003,2010-2014,Minnesota,3,15000US271034806003,0,0,0,0,0,0,0,0,0
2492,G27010304806004,2010-2014,Minnesota,4,15000US271034806004,9,0,0,0,0,0,0,9,0
2493,G27010501051001,2010-2014,Minnesota,1,15000US271051051001,15,0,0,0,0,0,0,15,0
2494,G27010501051002,2010-2014,Minnesota,2,15000US271051051002,0,0,0,4,0,0,0,0,0
2495,G27010501051003,2010-2014,Minnesota,3,15000US271051051003,3,0,0,0,0,0,0,3,0
2496,G27010501051004,2010-2014,Minnesota,4,15000US271051051004,10,0,0,0,0,2,0,10,2
2497,G27010501052001,2010-2014,Minnesota,1,15000US271051052001,24,1,0,0,0,0,0,24,0
2498,G27010501052002,2010-2014,Minnesota,2,15000US271051052002,26,0,0,0,0,0,0,15,11
2499,G27010501052003,2010-2014,Minnesota,3,15000US271051052003,18,1,0,0,0,0,0,18,0
2500,G27010501053001,2010-2014,Minnesota,1,15000US271051053001,14,0,0,0,0,0,2,14,0
2501,G27010501053002,2010-2014,Minnesota,2,15000US271051053002,5,0,0,0,0,0,0,5,0
2502,G27010501053003,2010-2014,Minnesota,3,15000US271051053003,5,0,0,0,0,0,0,5,0
2503,G27010501054001,2010-2014,Minnesota,1,15000US271051054001,53,0,0,7,0,0,8,7,46
2504,G27010501054002,2010-2014,Minnesota,2,15000US271051054002,0,0,0,0,0,0,0,0,0
2505,G27010501054003,2010-2014,Minnesota,3,15000US271051054003,31,0,3,15,0,6,0,0,37
2506,G27010501054004,2010-2014,Minnesota,4,15000US271051054004,69,0,0,0,0,25,0,0,94
2507,G27010501055001,2010-2014,Minnesota,1,15000US271051055001,6,0,0,0,0,0,0,6,0
2508,G27010501055002,2010-2014,Minnesota,2,15000US271051055002,0,0,0,0,0,0,0,0,0
2509,G27010501055003,2010-2014,Minnesota,3,15000US271051055003,0,0,0,0,0,16,0,0,16
2510,G27010501056001,2010-2014,Minnesota,1,15000US271051056001,95,0,0,0,0,0,0,0,95
2511,G27010501056002,2010-2014,Minnesota,2,15000US271051056002,8,0,0,0,0,0,0,8,0
2512,G27010501056003,2010-2014,Minnesota,3,15000US271051056003,7,0,0,0,0,0,0,7,0
2513,G27010501056004,2010-2014,Minnesota,4,15000US271051056004,0,0,0,0,0,0,0,0,0
2514,G27010501056005,2010-2014,Minnesota,5,15000US271051056005,12,0,0,0,0,18,0,0,30
2515,G27010709601001,2010-2014,Minnesota,1,15000US271079601001,4,2,0,0,0,0,0,4,0
2516,G27010709601002,2010-2014,Minnesota,2,15000US271079601002,10,0,0,0,0,0,0,10,0
2517,G27010709601003,2010-2014,Minnesota,3,15000US271079601003,4,0,3,0,0,0,0,4,3
2518,G27010709601004,2010-2014,Minnesota,4,15000US271079601004,9,0,0,0,0,0,0,9,0
2519,G27010709602001,2010-2014,Minnesota,1,15000US271079602001,4,0,0,0,0,0,0,4,0
2520,G27010709602002,2010-2014,Minnesota,2,15000US271079602002,10,0,0,0,0,0,0,10,0
2521,G27010709603001,2010-2014,Minnesota,1,15000US271079603001,3,0,0,0,0,0,0,3,0
2522,G27010709603002,2010-2014,Minnesota,2,15000US271079603002,18,0,0,0,0,0,0,14,4
2523,G27010709603003,2010-2014,Minnesota,3,15000US271079603003,6,0,0,0,0,0,0,6,0
2524,G27010900001001,2010-2014,Minnesota,1,15000US271090001001,0,0,0,0,0,0,0,0,0
2525,G27010900001002,2010-2014,Minnesota,2,15000US271090001002,0,0,0,0,0,0,0,0,0
2526,G27010900002001,2010-2014,Minnesota,1,15000US271090002001,0,15,0,0,0,0,0,0,0
2527,G27010900002002,2010-2014,Minnesota,2,15000US271090002002,0,0,0,29,0,0,0,0,0
2528,G27010900002003,2010-2014,Minnesota,3,15000US271090002003,0,0,0,0,0,0,0,0,0
2529,G27010900002004,2010-2014,Minnesota,4,15000US271090002004,0,0,0,0,0,0,0,0,0
2530,G27010900002005,2010-2014,Minnesota,5,15000US271090002005,0,0,0,0,0,0,0,0,0
2531,G27010900003001,2010-2014,Minnesota,1,15000US271090003001,0,0,0,0,0,0,0,0,0
2532,G27010900003002,2010-2014,Minnesota,2,15000US271090003002,25,0,0,0,0,0,0,24,1
2533,G27010900003003,2010-2014,Minnesota,3,15000US271090003003,0,0,0,0,0,0,0,0,0
2534,G27010900004001,2010-2014,Minnesota,1,15000US271090004001,0,0,0,0,0,0,0,0,0
2535,G27010900004002,2010-2014,Minnesota,2,15000US271090004002,18,0,0,0,0,7,0,18,0
2536,G27010900004003,2010-2014,Minnesota,3,15000US271090004003,8,0,0,0,0,0,0,8,0
2537,G27010900005001,2010-2014,Minnesota,1,15000US271090005001,5,0,0,6,0,0,0,5,0
2538,G27010900005002,2010-2014,Minnesota,2,15000US271090005002,3,7,0,0,0,0,0,3,0
2539,G27010900005003,2010-2014,Minnesota,3,15000US271090005003,0,0,0,0,0,0,0,0,0
2540,G27010900006001,2010-2014,Minnesota,1,15000US271090006001,0,0,0,0,0,0,0,0,0
2541,G27010900006002,2010-2014,Minnesota,2,15000US271090006002,0,0,0,0,0,0,0,0,0
2542,G27010900006003,2010-2014,Minnesota,3,15000US271090006003,21,0,0,0,0,0,0,21,0
2543,G27010900006004,2010-2014,Minnesota,4,15000US271090006004,0,0,0,17,0,0,0,0,0
2544,G27010900006005,2010-2014,Minnesota,5,15000US271090006005,28,0,0,0,0,0,0,28,0
2545,G27010900009011,2010-2014,Minnesota,1,15000US271090009011,21,28,0,0,0,0,0,21,0
2546,G27010900009012,2010-2014,Minnesota,2,15000US271090009012,0,0,0,0,0,0,0,0,0
2547,G27010900009013,2010-2014,Minnesota,3,15000US271090009013,0,9,0,0,0,0,0,0,0
2548,G27010900009014,2010-2014,Minnesota,4,15000US271090009014,10,0,0,0,0,0,0,10,0
2549,G27010900009021,2010-2014,Minnesota,1,15000US271090009021,0,0,0,0,0,9,0,0,9
2550,G27010900009022,2010-2014,Minnesota,2,15000US271090009022,35,0,0,0,0,0,0,35,0
